Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,AvgAHH,AvgAHA
2022-02-06,2021-22,Real Madrid,Granada,1,0,H,1.24,6.14,11.33,1.91,1.99
2022-02-07,2021-22,Ath Bilbao,Espanol,2,1,H,1.6,3.81,5.92,1.78,2.13
2022-02-11,2021-22,Sevilla,Elche,2,0,H,1.45,4.21,8.39,1.77,2.14
2022-02-12,2021-22,Cadiz,Celta,0,0,D,3.83,3.34,2.05,1.85,2.05
2022-02-12,2021-22,Villarreal,Real Madrid,0,0,D,2.55,3.45,2.69,1.88,2.02
2022-02-12,2021-22,Vallecano,Osasuna,0,3,A,2.18,3.18,3.58,1.86,2.04
2022-02-12,2021-22,Ath Madrid,Getafe,4,3,H,1.44,4.16,8.64,2.11,1.79
2022-02-13,2021-22,Alaves,Valencia,2,1,H,2.84,3.22,2.57,2.02,1.88
2022-02-13,2021-22,Levante,Betis,2,4,A,3.37,3.66,2.09,2.06,1.84
2022-02-13,2021-22,Sociedad,Granada,2,0,H,1.4,4.58,8.47,2.04,1.86
2022-02-13,2021-22,Espanol,Barcelona,2,2,D,4.75,3.87,1.72,1.92,1.98
2022-02-14,2021-22,Mallorca,Ath Bilbao,3,2,H,3.34,3.12,2.32,1.92,1.98
2022-02-16,2021-22,Ath Madrid,Levante,0,1,A,1.32,5.2,9.9,2.01,1.89
2022-02-18,2021-22,Elche,Vallecano,2,1,H,3.07,2.9,2.66,2.1,1.8
2022-02-19,2021-22,Granada,Villarreal,1,4,A,4.07,3.41,1.95,1.92,1.98
2022-02-19,2021-22,Osasuna,Ath Madrid,0,3,A,3.77,3.26,2.08,2.08,1.82
2022-02-19,2021-22,Cadiz,Getafe,1,1,D,3.19,2.91,2.55,2.1,1.7
2022-02-19,2021-22,Real Madrid,Alaves,3,0,H,1.21,6.37,13.72,2.08,1.73
2022-02-20,2021-22,Espanol,Sevilla,1,1,D,3.42,3.22,2.23,1.99,1.91
2022-02-20,2021-22,Valencia,Barcelona,1,4,A,3.62,3.64,2.0,1.89,2.01
2022-02-20,2021-22,Betis,Mallorca,2,1,H,1.58,4.07,5.87,2.03,1.87
2022-02-20,2021-22,Ath Bilbao,Sociedad,4,0,H,2.44,2.97,3.29,2.06,1.84
2022-02-21,2021-22,Celta,Levante,1,1,D,1.62,3.97,5.44,1.8,2.1
2022-02-25,2021-22,Levante,Elche,3,0,H,2.07,3.31,3.82,2.07,1.83
2022-02-26,2021-22,Mallorca,Valencia,0,1,A,2.46,3.11,3.12,2.09,1.81
2022-02-26,2021-22,Getafe,Alaves,2,2,D,1.94,3.07,4.79,1.96,1.94
2022-02-26,2021-22,Vallecano,Real Madrid,0,1,A,5.01,3.96,1.66,2.05,1.85
2022-02-26,2021-22,Ath Madrid,Celta,2,0,H,1.62,3.82,5.82,1.8,2.1
2022-02-27,2021-22,Villarreal,Espanol,5,1,H,1.49,4.28,6.83,1.85,2.05
2022-02-27,2021-22,Sevilla,Betis,2,1,H,2.21,3.22,3.49,1.9,2.0
2022-02-27,2021-22,Sociedad,Osasuna,1,0,H,1.86,3.34,4.64,1.88,2.02
2022-02-27,2021-22,Barcelona,Ath Bilbao,4,0,H,1.58,4.08,5.72,2.06,1.84
2022-02-28,2021-22,Granada,Cadiz,0,0,D,1.99,3.32,3.98,2.04,1.86
2022-03-02,2021-22,Mallorca,Sociedad,0,2,A,3.42,3.19,2.24,1.98,1.92
2022-03-04,2021-22,Alaves,Sevilla,0,0,D,4.45,3.12,1.99,1.9,2.0
2022-03-05,2021-22,Osasuna,Villarreal,1,0,H,3.59,3.39,2.11,2.06,1.84
2022-03-05,2021-22,Espanol,Getafe,2,0,H,2.23,3.03,3.61,1.91,1.99
2022-03-05,2021-22,Valencia,Granada,3,1,H,1.77,3.65,4.58,2.05,1.85
2022-03-05,2021-22,Real Madrid,Sociedad,4,1,H,1.61,4.1,5.38,2.08,1.82
2022-03-06,2021-22,Cadiz,Vallecano,2,0,H,2.76,3.04,2.76,1.96,1.94
2022-03-06,2021-22,Elche,Barcelona,1,2,A,7.55,4.57,1.42,1.94,1.96
2022-03-06,2021-22,Celta,Mallorca,4,3,H,1.75,3.49,5.13,2.02,1.88
2022-03-06,2021-22,Betis,Ath Madrid,1,3,A,3.05,3.28,2.38,1.83,2.07
2022-03-07,2021-22,Ath Bilbao,Levante,3,1,H,1.56,4.06,6.01,2.03,1.87
2022-03-11,2021-22,Ath Madrid,Cadiz,2,1,H,1.38,4.51,9.93,1.96,1.94
2022-03-12,2021-22,Levante,Espanol,1,1,D,2.3,3.4,3.15,2.0,1.9
2022-03-12,2021-22,Granada,Elche,0,1,A,2.29,3.17,3.35,1.98,1.92
2022-03-12,2021-22,Villarreal,Celta,1,0,H,1.65,4.04,4.97,1.83,2.07
2022-03-12,2021-22,Getafe,Valencia,0,0,D,2.34,3.13,3.27,2.01,1.89
2022-03-13,2021-22,Vallecano,Sevilla,1,1,D,3.31,3.13,2.33,1.86,2.04
2022-03-13,2021-22,Betis,Ath Bilbao,1,0,H,2.34,3.26,3.16,2.03,1.87
2022-03-13,2021-22,Sociedad,Alaves,1,0,H,1.52,4.07,6.94,1.93,1.97
2022-03-13,2021-22,Barcelona,Osasuna,4,0,H,1.33,5.07,9.87,2.01,1.89
2022-03-14,2021-22,Mallorca,Real Madrid,0,3,A,5.92,4.14,1.56,1.92,1.98
2022-03-18,2021-22,Ath Bilbao,Getafe,1,1,D,1.75,3.27,5.86,2.02,1.88
2022-03-19,2021-22,Alaves,Granada,2,3,A,2.03,3.28,3.92,2.06,1.84
2022-03-19,2021-22,Elche,Valencia,0,1,A,2.69,3.17,2.75,1.92,1.98
2022-03-19,2021-22,Osasuna,Levante,3,1,H,1.9,3.46,4.27,1.91,1.99
2022-03-19,2021-22,Vallecano,Ath Madrid,0,1,A,3.92,3.29,2.03,1.83,2.07
2022-03-20,2021-22,Espanol,Mallorca,1,0,H,2.09,3.39,3.57,1.81,2.09
2022-03-20,2021-22,Cadiz,Villarreal,1,0,H,4.64,3.57,1.81,2.02,1.77
2022-03-20,2021-22,Celta,Betis,0,0,D,2.23,3.39,3.25,1.92,1.98
2022-03-20,2021-22,Sevilla,Sociedad,0,0,D,2.07,3.22,3.86,2.09,1.81
2022-03-20,2021-22,Real Madrid,Barcelona,0,4,A,2.13,3.62,3.29,1.86,2.04
2022-04-02,2021-22,Getafe,Mallorca,1,0,H,2.18,3.01,3.96,1.84,2.06
2022-04-02,2021-22,Levante,Villarreal,2,0,H,3.66,3.63,1.99,1.9,2.0
2022-04-02,2021-22,Celta,Real Madrid,1,2,A,3.99,3.58,1.91,1.98,1.92
2022-04-02,2021-22,Ath Madrid,Alaves,4,1,H,1.36,4.67,9.47,1.92,1.98
2022-04-03,2021-22,Ath Bilbao,Elche,2,1,H,1.46,4.27,7.38,1.8,2.1
2022-04-03,2021-22,Betis,Osasuna,4,1,H,1.96,3.4,4.03,1.98,1.92
2022-04-03,2021-22,Granada,Vallecano,2,2,D,2.6,3.13,2.87,1.83,2.07
2022-04-03,2021-22,Valencia,Cadiz,0,0,D,1.87,3.33,4.61,1.89,2.01
2022-04-03,2021-22,Barcelona,Sevilla,1,0,H,1.47,4.42,7.02,1.78,2.13
2022-04-04,2021-22,Sociedad,Espanol,1,0,H,1.59,3.97,5.84,1.76,2.15
2022-04-08,2021-22,Sevilla,Granada,4,2,H,1.48,4.23,7.56,1.84,2.06
2022-04-09,2021-22,Cadiz,Betis,1,2,A,3.39,3.2,2.28,1.92,1.98
2022-04-09,2021-22,Mallorca,Ath Madrid,1,0,H,4.23,3.35,1.93,1.94,1.96
2022-04-09,2021-22,Villarreal,Ath Bilbao,1,1,D,2.31,3.32,3.15,2.02,1.88
2022-04-09,2021-22,Real Madrid,Getafe,2,0,H,1.4,4.45,8.56,2.01,1.89
2022-04-10,2021-22,Osasuna,Alaves,1,0,H,1.95,3.29,4.29,1.96,1.94
2022-04-10,2021-22,Espanol,Celta,1,0,H,2.77,3.14,2.7,1.98,1.92
2022-04-10,2021-22,Elche,Sociedad,1,2,A,3.86,3.39,2.02,1.84,2.06
2022-04-10,2021-22,Levante,Barcelona,2,3,A,6.45,4.85,1.44,1.97,1.93
2022-04-11,2021-22,Vallecano,Valencia,1,1,D,2.23,3.26,3.35,1.93,1.97
2022-04-15,2021-22,Sociedad,Betis,0,0,D,2.12,3.46,3.43,1.85,2.05
2022-04-16,2021-22,Elche,Mallorca,3,0,H,2.67,3.02,2.9,1.88,2.02
2022-04-16,2021-22,Alaves,Vallecano,1,0,H,2.68,3.12,2.79,1.9,2.0
2022-04-16,2021-22,Valencia,Osasuna,1,2,A,2.15,3.22,3.66,1.82,2.08
2022-04-16,2021-22,Getafe,Villarreal,1,2,A,3.03,3.11,2.5,1.73,2.08
2022-04-17,2021-22,Granada,Levante,1,4,A,2.35,3.46,2.95,2.03,1.87
2022-04-17,2021-22,Ath Madrid,Espanol,2,1,H,1.41,4.4,8.43,2.03,1.87
2022-04-17,2021-22,Ath Bilbao,Celta,0,2,A,1.8,3.54,4.68,1.75,2.05
2022-04-17,2021-22,Sevilla,Real Madrid,2,3,A,2.95,3.33,2.44,1.81,2.09
2022-04-18,2021-22,Barcelona,Cadiz,0,1,A,1.21,6.46,14.17,1.84,2.06
2022-04-19,2021-22,Mallorca,Alaves,2,1,H,1.98,3.21,4.37,1.98,1.92
2022-04-19,2021-22,Betis,Elche,0,1,A,1.54,4.17,6.4,1.95,1.95
2022-04-19,2021-22,Villarreal,Valencia,2,0,H,1.47,4.6,6.77,2.05,1.85
2022-04-20,2021-22,Ath Madrid,Granada,0,0,D,1.3,5.34,10.48,1.95,1.95
2022-04-20,2021-22,Celta,Getafe,0,2,A,2.19,3.03,3.76,1.87,2.03
2022-04-20,2021-22,Osasuna,Real Madrid,1,3,A,5.14,3.81,1.67,2.02,1.88
2022-04-21,2021-22,Espanol,Vallecano,0,1,A,2.43,3.14,3.1,2.1,1.83
2022-04-21,2021-22,Levante,Sevilla,2,3,A,3.5,3.45,2.11,2.06,1.87
2022-04-21,2021-22,Cadiz,Ath Bilbao,2,3,A,3.4,3.09,2.29,1.94,1.99
2022-04-21,2021-22,Sociedad,Barcelona,0,1,A,3.37,3.57,2.12,2.07,1.86
2022-04-24,2021-22,Barcelona,Vallecano,0,1,A,1.29,5.51,9.97,1.87,2.03
2022-04-29,2021-22,Sevilla,Cadiz,1,1,D,1.64,3.66,6.02,1.84,2.06
2022-04-30,2021-22,Alaves,Villarreal,2,1,H,3.42,3.39,2.14,2.03,1.87
2022-04-30,2021-22,Real Madrid,Espanol,4,0,H,1.49,4.46,6.4,1.82,2.08
2022-04-30,2021-22,Valencia,Levante,1,1,D,2.26,3.48,3.12,1.98,1.92
2022-04-30,2021-22,Ath Bilbao,Ath Madrid,2,0,H,3.0,3.06,2.54,2.09,1.81
2022-05-01,2021-22,Elche,Osasuna,1,1,D,2.79,3.15,2.67,1.99,1.91
2022-05-01,2021-22,Granada,Celta,1,1,D,2.79,3.23,2.6,2.03,1.87
2022-05-01,2021-22,Vallecano,Sociedad,1,1,D,3.24,3.15,2.35,1.86,2.04
2022-05-01,2021-22,Barcelona,Mallorca,2,1,H,1.31,5.52,9.26,1.91,1.99
2022-05-02,2021-22,Getafe,Betis,0,0,D,2.76,3.09,2.73,1.98,1.92
2022-05-06,2021-22,Levante,Sociedad,2,1,H,3.37,3.5,2.16,2.03,1.87
2022-05-07,2021-22,Mallorca,Granada,2,6,A,2.0,3.39,3.98,2.02,1.88
2022-05-07,2021-22,Ath Bilbao,Valencia,0,0,D,1.56,4.03,6.23,1.99,1.91
2022-05-07,2021-22,Cadiz,Elche,3,0,H,1.74,3.57,5.04,2.0,1.9
2022-05-07,2021-22,Celta,Alaves,4,0,H,1.91,3.38,4.32,1.9,2.0
2022-05-07,2021-22,Betis,Barcelona,1,2,A,3.06,3.68,2.21,1.97,1.93
2022-05-08,2021-22,Getafe,Vallecano,0,0,D,2.08,3.04,4.15,2.08,1.82
2022-05-08,2021-22,Villarreal,Sevilla,1,1,D,2.32,3.3,3.13,2.01,1.89
2022-05-08,2021-22,Espanol,Osasuna,1,1,D,2.33,3.28,3.17,2.05,1.85
2022-05-08,2021-22,Ath Madrid,Real Madrid,1,0,H,2.08,3.5,3.51,1.77,2.02
2022-05-10,2021-22,Valencia,Betis,0,3,A,3.2,3.35,2.28,1.91,1.99
2022-05-10,2021-22,Granada,Ath Bilbao,1,0,H,3.26,3.34,2.25,1.95,1.95
2022-05-10,2021-22,Barcelona,Celta,3,1,H,1.42,4.99,6.73,1.95,1.95
2022-05-11,2021-22,Alaves,Espanol,2,1,H,2.12,3.44,3.45,1.84,2.06
2022-05-11,2021-22,Osasuna,Getafe,1,1,D,2.66,2.92,3.01,1.82,2.08
2022-05-11,2021-22,Sevilla,Mallorca,0,0,D,1.6,3.89,5.85,2.13,1.78
2022-05-11,2021-22,Elche,Ath Madrid,0,2,A,5.68,3.67,1.66,2.03,1.87
2022-05-12,2021-22,Sociedad,Cadiz,3,0,H,1.66,3.64,5.61,1.9,2.0
2022-05-12,2021-22,Vallecano,Villarreal,1,5,A,4.39,3.69,1.8,1.83,2.07
2022-05-12,2021-22,Real Madrid,Levante,6,0,H,1.48,4.99,5.57,2.04,1.86
2022-05-14,2021-22,Espanol,Valencia,1,1,D,2.56,3.28,2.81,1.85,2.05
2022-05-15,2021-22,Ath Bilbao,Osasuna,2,0,H,1.55,4.12,6.11,1.98,1.92
2022-05-15,2021-22,Ath Madrid,Sevilla,1,1,D,2.31,2.96,3.56,1.95,1.95
2022-05-15,2021-22,Betis,Granada,2,0,H,1.51,4.31,6.26,1.84,2.06
2022-05-15,2021-22,Cadiz,Real Madrid,1,1,D,3.24,3.37,2.22,1.97,1.93
2022-05-15,2021-22,Celta,Elche,1,0,H,1.65,3.8,5.51,1.84,2.06
2022-05-15,2021-22,Getafe,Barcelona,0,0,D,3.58,3.29,2.13,2.03,1.87
2022-05-15,2021-22,Levante,Alaves,3,1,H,2.94,3.67,2.25,1.87,2.03
2022-05-15,2021-22,Mallorca,Vallecano,2,1,H,1.6,3.78,6.13,1.77,2.14
2022-05-15,2021-22,Villarreal,Sociedad,1,2,A,2.13,3.57,3.29,1.86,2.04
2022-05-20,2021-22,Real Madrid,Betis,0,0,D,1.68,4.38,4.39,1.87,2.03
2022-05-20,2021-22,Vallecano,Levante,2,4,A,1.87,3.94,3.86,1.88,2.02
2022-05-21,2021-22,Valencia,Celta,2,0,H,2.74,3.25,2.64,2.0,1.9
2022-05-22,2021-22,Elche,Getafe,3,1,H,3.05,2.92,2.61,2.11,1.79
2022-05-22,2021-22,Alaves,Cadiz,0,1,A,4.15,3.67,1.85,2.04,1.86
2022-05-22,2021-22,Granada,Espanol,0,0,D,1.43,4.56,7.23,2.01,1.89
2022-05-22,2021-22,Osasuna,Mallorca,0,2,A,3.37,3.39,2.17,1.96,1.94
2022-05-22,2021-22,Barcelona,Villarreal,0,2,A,2.1,3.91,3.1,1.9,2.0
2022-05-22,2021-22,Sevilla,Ath Bilbao,1,0,H,2.51,3.27,2.86,1.79,2.11
2022-05-22,2021-22,Sociedad,Ath Madrid,1,2,A,2.64,3.24,2.73,1.91,1.99
2022-08-12,2022-23,Osasuna,Sevilla,2,1,H,3.25,3.07,2.43,1.83,2.07
2022-08-13,2022-23,Celta,Espanol,2,2,D,1.8,3.61,4.61,1.77,2.02
2022-08-13,2022-23,Valladolid,Villarreal,0,3,A,3.9,3.6,1.93,1.95,1.95
2022-08-13,2022-23,Barcelona,Vallecano,0,0,D,1.2,6.72,14.0,2.09,1.81
2022-08-14,2022-23,Cadiz,Sociedad,0,1,A,3.51,3.2,2.2,1.99,1.91
2022-08-14,2022-23,Valencia,Girona,1,0,H,1.87,3.46,4.35,1.9,2.0
2022-08-14,2022-23,Almeria,Real Madrid,1,2,A,7.33,4.8,1.41,1.97,1.93
2022-08-15,2022-23,Ath Bilbao,Mallorca,0,0,D,1.59,3.77,6.35,2.09,1.81
2022-08-15,2022-23,Getafe,Ath Madrid,0,3,A,4.77,3.12,1.92,1.95,1.85
2022-08-15,2022-23,Betis,Elche,3,0,H,1.45,4.5,7.24,2.06,1.84
2022-08-19,2022-23,Espanol,Vallecano,0,2,A,2.49,3.06,3.15,2.11,1.79
2022-08-19,2022-23,Sevilla,Valladolid,1,1,D,1.53,4.16,6.48,1.94,1.96
2022-08-20,2022-23,Osasuna,Cadiz,2,0,H,1.93,3.25,4.42,1.95,1.95
2022-08-20,2022-23,Mallorca,Betis,1,2,A,3.07,3.24,2.39,1.83,2.07
2022-08-20,2022-23,Celta,Real Madrid,1,4,A,4.62,4.15,1.68,2.02,1.88
2022-08-21,2022-23,Ath Bilbao,Valencia,1,0,H,1.77,3.64,4.79,2.03,1.87
2022-08-21,2022-23,Ath Madrid,Villarreal,0,2,A,1.9,3.51,4.13,1.95,1.95
2022-08-21,2022-23,Sociedad,Barcelona,1,4,A,3.33,3.62,2.1,2.05,1.85
2022-08-22,2022-23,Elche,Almeria,1,1,D,2.49,3.2,3.0,2.08,1.73
2022-08-22,2022-23,Girona,Getafe,3,1,H,2.78,2.87,2.94,1.89,2.01
2022-08-26,2022-23,Girona,Celta,0,1,A,2.74,3.16,2.75,1.93,1.97
2022-08-26,2022-23,Betis,Osasuna,1,0,H,1.78,3.66,4.7,2.03,1.87
2022-08-27,2022-23,Elche,Sociedad,0,1,A,3.58,3.17,2.2,2.0,1.9
2022-08-27,2022-23,Vallecano,Mallorca,0,2,A,2.06,3.21,3.99,2.07,1.83
2022-08-27,2022-23,Almeria,Sevilla,2,1,H,3.56,3.21,2.19,2.02,1.88
2022-08-28,2022-23,Getafe,Villarreal,0,0,D,4.42,3.34,1.89,1.98,1.92
2022-08-28,2022-23,Barcelona,Valladolid,4,0,H,1.14,8.41,17.44,1.93,1.97
2022-08-28,2022-23,Espanol,Real Madrid,1,3,A,6.74,4.77,1.44,1.9,2.0
2022-08-29,2022-23,Cadiz,Ath Bilbao,0,4,A,3.69,3.13,2.17,2.05,1.85
2022-08-29,2022-23,Valencia,Ath Madrid,0,1,A,3.96,3.3,2.0,1.86,2.04
2022-09-02,2022-23,Celta,Cadiz,3,0,H,1.66,3.62,5.88,1.86,2.04
2022-09-03,2022-23,Mallorca,Girona,1,1,D,2.17,3.17,3.74,1.82,2.08
2022-09-03,2022-23,Real Madrid,Betis,2,1,H,1.42,5.09,6.64,1.9,2.0
2022-09-03,2022-23,Sociedad,Ath Madrid,1,1,D,2.9,3.16,2.55,2.1,1.8
2022-09-03,2022-23,Sevilla,Barcelona,0,3,A,4.45,3.69,1.79,1.83,2.07
2022-09-04,2022-23,Osasuna,Vallecano,2,1,H,2.02,3.14,4.19,2.04,1.86
2022-09-04,2022-23,Ath Bilbao,Espanol,0,1,A,1.55,3.95,6.5,1.99,1.91
2022-09-04,2022-23,Villarreal,Elche,4,0,H,1.33,5.08,9.68,2.03,1.87
2022-09-04,2022-23,Valencia,Getafe,5,1,H,1.93,3.18,4.5,1.96,1.94
2022-09-05,2022-23,Valladolid,Almeria,1,0,H,2.32,3.28,3.16,2.02,1.88
2022-09-09,2022-23,Girona,Valladolid,2,1,H,2.25,3.21,3.41,1.94,1.96
2022-09-10,2022-23,Vallecano,Valencia,2,1,H,2.58,3.16,2.88,1.84,2.06
2022-09-10,2022-23,Espanol,Sevilla,2,3,A,2.89,3.22,2.52,2.09,1.81
2022-09-10,2022-23,Cadiz,Barcelona,0,4,A,13.0,6.19,1.23,1.97,1.93
2022-09-10,2022-23,Ath Madrid,Celta,4,1,H,1.63,3.74,5.86,1.84,2.06
2022-09-11,2022-23,Real Madrid,Mallorca,4,1,H,1.26,6.0,10.72,1.96,1.94
2022-09-11,2022-23,Elche,Ath Bilbao,1,4,A,4.08,3.46,1.93,1.95,1.95
2022-09-11,2022-23,Getafe,Sociedad,2,1,H,3.74,3.05,2.18,2.03,1.87
2022-09-11,2022-23,Betis,Villarreal,1,0,H,2.84,3.45,2.45,1.73,2.08
2022-09-12,2022-23,Almeria,Osasuna,0,1,A,2.65,3.2,2.77,1.91,1.99
2022-09-16,2022-23,Valladolid,Cadiz,0,1,A,2.01,3.22,4.1,2.04,1.86
2022-09-17,2022-23,Mallorca,Almeria,1,0,H,2.01,3.3,3.97,2.03,1.87
2022-09-17,2022-23,Barcelona,Elche,3,0,H,1.09,10.48,24.39,2.0,1.9
2022-09-17,2022-23,Valencia,Celta,3,0,H,2.34,3.21,3.19,2.02,1.88
2022-09-17,2022-23,Ath Bilbao,Vallecano,3,2,H,1.54,4.02,6.53,1.97,1.93
2022-09-18,2022-23,Osasuna,Getafe,0,2,A,1.82,3.3,5.01,1.84,2.06
2022-09-18,2022-23,Villarreal,Sevilla,1,1,D,1.7,3.84,4.89,1.9,2.0
2022-09-18,2022-23,Betis,Girona,2,1,H,1.74,3.62,5.02,2.01,1.89
2022-09-18,2022-23,Sociedad,Espanol,2,1,H,1.72,3.72,4.89,1.95,1.95
2022-09-18,2022-23,Ath Madrid,Real Madrid,1,2,A,3.1,3.44,2.29,1.92,1.98
2022-09-30,2022-23,Ath Bilbao,Almeria,4,0,H,1.37,4.84,8.77,1.86,2.04
2022-10-01,2022-23,Cadiz,Villarreal,0,0,D,5.72,3.93,1.61,1.8,2.0
2022-10-01,2022-23,Getafe,Valladolid,2,3,A,2.3,3.07,3.43,1.97,1.93
2022-10-01,2022-23,Sevilla,Ath Madrid,0,2,A,3.02,3.16,2.47,1.79,2.11
2022-10-01,2022-23,Mallorca,Barcelona,0,1,A,8.61,5.21,1.35,2.08,1.73
2022-10-02,2022-23,Espanol,Valencia,2,2,D,2.68,3.25,2.69,1.95,1.95
2022-10-02,2022-23,Celta,Betis,1,0,H,2.46,3.36,2.88,1.8,2.1
2022-10-02,2022-23,Girona,Sociedad,3,5,A,3.24,3.23,2.31,1.9,2.0
2022-10-02,2022-23,Real Madrid,Osasuna,1,1,D,1.32,5.43,9.12,1.95,1.95
2022-10-03,2022-23,Vallecano,Elche,2,1,H,1.72,3.65,5.16,1.91,1.99
2022-10-07,2022-23,Osasuna,Valencia,1,2,A,2.39,3.22,3.1,2.07,1.83
2022-10-08,2022-23,Almeria,Vallecano,3,1,H,2.97,3.23,2.49,1.78,2.13
2022-10-08,2022-23,Ath Madrid,Girona,2,1,H,1.47,4.32,7.11,1.81,2.09
2022-10-08,2022-23,Sevilla,Ath Bilbao,1,1,D,3.0,3.28,2.42,1.82,2.08
2022-10-08,2022-23,Getafe,Real Madrid,0,1,A,6.58,4.4,1.49,2.07,1.83
2022-10-09,2022-23,Valladolid,Betis,0,0,D,2.83,3.41,2.45,2.13,1.78
2022-10-09,2022-23,Cadiz,Espanol,2,2,D,2.88,3.12,2.6,2.02,1.88
2022-10-09,2022-23,Sociedad,Villarreal,1,0,H,2.53,3.33,2.81,1.86,2.04
2022-10-09,2022-23,Barcelona,Celta,1,0,H,1.28,5.85,10.3,1.83,2.07
2022-10-10,2022-23,Elche,Mallorca,1,1,D,3.05,3.03,2.52,2.11,1.79
2022-10-14,2022-23,Vallecano,Getafe,0,0,D,2.06,3.15,4.01,2.07,1.83
2022-10-15,2022-23,Girona,Cadiz,1,1,D,1.91,3.26,4.53,1.93,1.97
2022-10-15,2022-23,Valencia,Elche,2,2,D,1.4,4.76,7.88,1.93,1.97
2022-10-15,2022-23,Mallorca,Sevilla,0,1,A,2.91,3.09,2.62,2.02,1.88
2022-10-15,2022-23,Ath Bilbao,Ath Madrid,0,1,A,2.45,3.2,3.02,2.09,1.81
2022-10-16,2022-23,Celta,Sociedad,1,2,A,2.56,3.21,2.85,1.83,2.07
2022-10-16,2022-23,Real Madrid,Barcelona,3,1,H,2.23,3.57,3.07,2.0,1.9
2022-10-16,2022-23,Espanol,Valladolid,1,0,H,2.19,3.29,3.45,1.92,1.98
2022-10-16,2022-23,Betis,Almeria,3,1,H,1.57,4.13,5.78,2.03,1.87
2022-10-17,2022-23,Villarreal,Osasuna,2,0,H,1.57,4.07,5.98,2.02,1.88
2022-10-18,2022-23,Sevilla,Valencia,1,1,D,2.28,3.37,3.18,1.99,1.91
2022-10-18,2022-23,Getafe,Ath Bilbao,2,2,D,4.47,3.31,1.9,1.97,1.93
2022-10-18,2022-23,Ath Madrid,Vallecano,1,1,D,1.53,3.92,7.02,1.95,1.95
2022-10-19,2022-23,Cadiz,Betis,0,0,D,3.72,3.27,2.1,2.07,1.83
2022-10-19,2022-23,Valladolid,Celta,4,1,H,2.87,3.26,2.51,2.11,1.79
2022-10-19,2022-23,Sociedad,Mallorca,1,0,H,1.55,4.0,6.46,2.0,1.9
2022-10-19,2022-23,Elche,Real Madrid,0,3,A,9.28,5.64,1.31,2.04,1.86
2022-10-20,2022-23,Almeria,Girona,3,2,H,2.61,3.24,2.78,1.89,2.01
2022-10-20,2022-23,Osasuna,Espanol,1,0,H,2.08,3.42,3.59,1.81,2.09
2022-10-20,2022-23,Barcelona,Villarreal,3,0,H,1.49,4.64,6.1,2.06,1.84
2022-10-22,2022-23,Vallecano,Cadiz,5,1,H,1.73,3.54,5.15,1.98,1.92
2022-10-22,2022-23,Valladolid,Sociedad,1,0,H,3.56,3.38,2.09,2.06,1.84
2022-10-22,2022-23,Valencia,Mallorca,1,2,A,1.75,3.55,5.02,2.0,1.9
2022-10-22,2022-23,Real Madrid,Sevilla,3,1,H,1.36,4.96,8.52,2.05,1.85
2022-10-23,2022-23,Espanol,Elche,2,2,D,1.68,3.79,5.1,1.91,1.99
2022-10-23,2022-23,Betis,Ath Madrid,1,2,A,3.15,3.29,2.34,1.85,2.05
2022-10-23,2022-23,Girona,Osasuna,1,1,D,2.57,3.18,2.89,1.83,2.07
2022-10-23,2022-23,Villarreal,Almeria,2,1,H,1.37,4.89,8.55,1.86,2.04
2022-10-23,2022-23,Barcelona,Ath Bilbao,4,0,H,1.54,4.44,5.59,1.92,1.98
2022-10-24,2022-23,Celta,Getafe,1,1,D,1.78,3.47,4.94,2.05,1.85
2022-10-28,2022-23,Mallorca,Espanol,1,1,D,2.28,3.07,3.47,1.95,1.95
2022-10-29,2022-23,Almeria,Celta,3,1,H,3.25,3.33,2.25,1.94,1.96
2022-10-29,2022-23,Cadiz,Ath Madrid,3,2,H,6.71,3.67,1.59,1.79,2.11
2022-10-29,2022-23,Sevilla,Vallecano,0,1,A,1.99,3.37,3.97,2.0,1.9
2022-10-29,2022-23,Valencia,Barcelona,0,1,A,5.26,4.3,1.59,1.93,1.97
2022-10-30,2022-23,Osasuna,Valladolid,2,0,H,1.92,3.43,4.22,1.92,1.98
2022-10-30,2022-23,Real Madrid,Girona,1,1,D,1.2,6.71,13.2,2.04,1.86
2022-10-30,2022-23,Ath Bilbao,Villarreal,1,0,H,2.2,3.39,3.32,1.9,2.0
2022-10-30,2022-23,Sociedad,Betis,0,2,A,2.04,3.43,3.72,2.05,1.85
2022-10-31,2022-23,Elche,Getafe,0,1,A,2.69,3.03,2.86,1.87,2.03
2022-11-04,2022-23,Girona,Ath Bilbao,2,1,H,3.79,3.51,1.98,1.88,2.02
2022-11-05,2022-23,Getafe,Cadiz,0,0,D,2.19,3.08,3.73,1.88,2.02
2022-11-05,2022-23,Valladolid,Elche,2,1,H,1.81,3.66,4.4,1.82,2.08
2022-11-05,2022-23,Celta,Osasuna,1,2,A,2.13,3.3,3.64,1.85,2.05
2022-11-05,2022-23,Barcelona,Almeria,2,0,H,1.08,10.65,26.09,1.99,1.91
2022-11-06,2022-23,Ath Madrid,Espanol,1,1,D,1.44,4.34,7.83,2.1,1.8
2022-11-06,2022-23,Sociedad,Valencia,1,1,D,1.94,3.42,4.1,1.94,1.96
