season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,AvgH,AvgD,AvgA,goals_team,goals_rival,result
2013-14,2013-10-26,Barcelona,Real Madrid,1,1,2,0.9,3.2,0.7,25,0.8,2.3,1.1,12,0.2,1.6,1.6,0,1.81,3.8,4.29,2,1,1
2013-14,2013-10-26,Elche,Granada,1,21,15,0.33,1.11,1.33,-2,0.3,0.7,1.0,-3,0.0,0.0,0.0,0,1.94,3.4,4.09,0,1,-1
2013-14,2013-10-26,Levante,Espanol,1,11,13,0.3,1.0,1.5,-5,0.4,1.2,1.2,0,0.8,2.2,1.4,4,2.43,3.24,3.03,3,0,1
2013-14,2013-10-26,Malaga,Celta,1,6,17,0.2,1.2,1.3,-1,0.2,0.9,1.3,-4,0.4,0.8,1.0,-1,1.72,3.67,5.08,0,5,-1
2013-14,2013-10-27,Ath Madrid,Betis,1,3,7,0.9,2.4,0.8,16,0.2,1.0,1.3,-3,0.6,1.8,1.2,3,1.28,5.53,11.43,5,0,1
2013-14,2013-10-27,Sevilla,Osasuna,1,9,16,0.3,1.9,1.9,0,0.2,0.8,1.7,-9,0.4,1.2,1.0,1,1.51,4.13,6.54,2,1,1
2013-14,2013-10-27,Sociedad,Almeria,1,4,21,0.3,0.9,1.0,-1,0.0,1.2,2.8,-16,0.5,2.0,1.0,2,1.57,4.11,5.81,3,0,1
2013-14,2013-10-27,Villarreal,Valencia,1,21,5,0.5,1.5,1.0,5,0.4,1.5,1.7,-2,0.2,1.0,1.8,-4,2.04,3.49,3.66,4,1,1
2013-14,2013-10-28,Getafe,Ath Bilbao,1,10,12,0.5,1.4,1.3,1,0.5,1.7,1.5,2,0.4,1.0,0.6,2,2.66,3.29,2.69,0,1,-1
2013-14,2013-10-29,Celta,Barcelona,1,17,1,0.2,1.3,1.3,0,0.9,3.0,0.7,23,0.0,1.2,2.4,-6,11.06,5.86,1.27,0,3,-1
2013-14,2013-10-29,Espanol,Malaga,1,13,6,0.4,1.2,1.4,-2,0.2,1.1,1.4,-3,0.2,0.8,1.2,-2,1.97,3.39,4.04,0,0,0
2013-14,2013-10-30,Real Madrid,Sevilla,1,2,9,0.7,2.0,1.1,9,0.3,1.7,1.7,0,0.8,3.8,1.2,13,1.21,6.79,13.28,7,3,1
2013-14,2013-10-30,Osasuna,Vallecano,1,16,8,0.2,0.7,1.5,-8,0.3,0.7,2.4,-17,0.25,0.75,2.0,-5,2.11,3.37,3.55,3,1,1
2013-14,2013-10-30,Valladolid,Sociedad,1,14,4,0.2,1.2,1.5,-3,0.3,1.1,1.0,1,0.25,2.0,2.25,-1,2.81,3.31,2.54,2,2,0
2013-14,2013-10-30,Valencia,Almeria,1,5,21,0.4,1.3,1.7,-4,0.0,1.1,2.3,-12,1.0,2.6,0.6,10,1.42,4.64,7.55,1,2,-1
2013-14,2013-10-31,Ath Bilbao,Elche,1,12,21,0.6,1.6,1.3,3,0.3,1.0,1.3,-3,0.0,0.0,0.0,0,1.63,3.86,5.51,2,2,0
2013-14,2013-10-31,Betis,Levante,1,7,11,0.2,0.9,1.7,-8,0.4,1.2,1.4,-2,0.2,0.8,1.2,-2,1.85,3.5,4.41,0,0,0
2013-14,2013-10-31,Granada,Ath Madrid,1,15,3,0.3,0.6,1.0,-4,0.9,2.6,0.7,19,0.0,0.0,2.0,-8,6.39,3.93,1.56,1,2,-1
2013-14,2013-10-31,Villarreal,Getafe,1,21,10,0.6,1.9,1.0,9,0.5,1.4,1.2,2,0.2,0.6,1.4,-4,1.51,4.12,6.73,0,2,-1
2013-14,2013-11-01,Barcelona,Espanol,1,1,13,0.9,2.6,0.7,19,0.4,1.0,1.2,-2,0.8,2.6,0.2,12,1.11,9.74,23.8,1,0,1
2013-14,2013-11-02,Almeria,Valladolid,1,21,14,0.1,1.1,2.1,-10,0.2,1.3,1.5,-2,0.2,0.8,1.2,-2,2.22,3.35,3.33,1,0,1
2013-14,2013-11-02,Sevilla,Celta,1,9,17,0.3,1.9,2.1,-2,0.2,1.1,1.4,-3,0.8,1.8,0.8,5,1.54,4.15,6.2,0,1,-1
2013-14,2013-11-02,Sociedad,Osasuna,1,4,16,0.2,1.1,1.2,-1,0.3,0.9,1.4,-5,0.2,0.2,0.2,0,1.61,3.85,5.88,5,0,1
2013-14,2013-11-02,Vallecano,Real Madrid,1,8,2,0.2,0.5,2.7,-22,0.7,2.5,1.3,12,0.0,0.5,2.75,-9,11.1,5.8,1.27,2,3,-1
2013-14,2013-11-03,Getafe,Valencia,1,10,5,0.6,1.6,1.0,6,0.3,1.3,1.9,-6,0.2,1.6,2.6,-5,2.61,3.3,2.73,0,1,-1
2013-14,2013-11-03,Levante,Granada,1,11,15,0.4,1.2,0.7,5,0.2,0.5,1.1,-6,0.5,2.0,1.25,3,2.03,3.31,3.88,0,1,-1
2013-14,2013-11-03,Ath Madrid,Ath Bilbao,1,3,12,0.9,2.5,0.7,18,0.5,1.6,1.4,2,0.4,1.2,1.8,-3,1.33,5.05,10.21,2,0,1
2013-14,2013-11-03,Malaga,Betis,1,6,7,0.2,1.1,1.3,-2,0.2,0.8,1.5,-7,0.2,1.0,1.2,-1,2.04,3.4,3.75,3,2,1
2013-14,2013-11-04,Elche,Villarreal,1,21,21,0.3,1.2,1.2,0,0.5,1.6,1.0,6,0.0,0.0,0.0,0,3.38,3.31,2.2,0,1,-1
2013-14,2013-11-08,Granada,Malaga,1,15,6,0.3,0.6,1.0,-4,0.3,1.4,1.4,0,0.5,0.75,2.25,-6,2.28,3.25,3.3,3,1,1
2013-14,2013-11-08,Osasuna,Almeria,1,16,21,0.3,0.9,1.7,-8,0.2,1.0,1.9,-9,0.2,0.8,1.4,-3,2.12,3.36,3.56,0,1,-1
2013-14,2013-11-09,Ath Bilbao,Levante,1,12,11,0.4,1.4,1.6,-2,0.4,1.2,0.8,4,0.4,1.4,1.8,-2,1.56,3.98,6.38,2,1,1
2013-14,2013-11-09,Celta,Vallecano,1,17,8,0.2,1.0,1.3,-3,0.2,0.7,2.5,-18,0.0,1.0,2.5,-3,1.94,3.58,3.93,0,2,-1
2013-14,2013-11-09,Getafe,Elche,1,10,21,0.6,1.4,0.9,5,0.3,1.1,1.2,-1,0.0,0.0,0.0,0,2.05,3.31,3.81,1,1,0
2013-14,2013-11-09,Real Madrid,Sociedad,1,2,4,0.7,2.7,1.5,12,0.3,1.5,1.1,4,0.8,3.4,1.6,9,1.17,7.92,14.78,5,1,1
2013-14,2013-11-10,Betis,Barcelona,1,7,1,0.2,0.9,1.6,-7,0.9,2.6,0.7,19,0.0,1.8,2.8,-5,10.66,6.07,1.27,1,4,-1
2013-14,2013-11-10,Espanol,Sevilla,1,13,9,0.3,0.7,1.2,-5,0.3,1.9,2.2,-3,0.0,1.0,1.8,-4,2.38,3.35,3.02,1,3,-1
2013-14,2013-11-10,Valencia,Valladolid,1,5,14,0.4,1.3,1.6,-3,0.2,1.2,1.4,-2,0.6,2.0,1.2,4,1.54,4.1,6.26,2,2,0
2013-14,2013-11-10,Villarreal,Ath Madrid,1,21,3,0.5,1.5,0.9,6,0.9,2.2,0.7,15,0.4,1.0,1.6,-3,3.64,3.4,2.07,1,1,0
2013-14,2013-11-22,Valladolid,Osasuna,1,14,16,0.1,1.3,1.6,-3,0.3,0.9,1.5,-6,0.2,0.8,1.2,-2,2.04,3.36,3.8,0,1,-1
2013-14,2013-11-23,Ath Madrid,Getafe,1,3,10,0.8,2.1,0.7,14,0.6,1.5,0.9,6,0.4,1.6,0.8,4,1.26,5.68,12.41,7,0,1
2013-14,2013-11-23,Almeria,Real Madrid,1,21,2,0.3,0.9,1.7,-8,0.7,2.9,1.5,14,0.0,1.0,3.6,-13,9.89,5.59,1.29,0,5,-1
2013-14,2013-11-23,Sociedad,Celta,1,4,17,0.3,1.5,1.4,1,0.2,0.9,1.4,-5,0.4,1.6,1.0,3,1.71,3.67,5.09,4,3,1
2013-14,2013-11-23,Barcelona,Granada,1,1,15,0.9,2.7,0.6,21,0.4,0.8,1.0,-2,1.0,2.5,1.0,6,1.13,8.49,20.78,4,0,1
2013-14,2013-11-24,Elche,Valencia,1,21,5,0.3,1.0,1.1,-1,0.4,1.3,1.5,-2,0.0,0.0,0.0,0,2.95,3.25,2.47,2,1,1
2013-14,2013-11-24,Levante,Villarreal,1,11,21,0.3,1.1,0.9,2,0.4,1.3,1.0,3,0.6,1.4,0.8,3,3.51,3.3,2.16,0,3,-1
2013-14,2013-11-24,Sevilla,Betis,1,9,7,0.4,2.0,2.1,-1,0.2,1.0,2.0,-10,0.2,2.2,1.8,2,1.73,3.8,4.72,4,0,1
2013-14,2013-11-24,Vallecano,Espanol,1,8,13,0.3,0.8,2.3,-15,0.3,0.8,1.5,-7,0.25,1.25,2.25,-4,2.44,3.27,2.95,1,4,-1
2013-14,2013-11-25,Malaga,Ath Bilbao,1,6,12,0.3,1.3,1.5,-2,0.5,1.5,1.4,1,0.4,0.6,0.8,-1,2.55,3.33,2.74,1,2,-1
2013-14,2013-11-29,Getafe,Levante,1,10,11,0.5,1.3,1.5,-2,0.3,1.1,1.2,-1,0.2,0.6,1.0,-2,1.9,3.45,4.26,1,0,1
2013-14,2013-11-29,Villarreal,Malaga,1,21,6,0.5,1.4,0.8,6,0.2,0.9,1.7,-8,0.4,1.4,1.6,-1,1.51,4.17,6.75,1,1,0
2013-14,2013-11-30,Espanol,Sociedad,1,13,4,0.3,1.1,1.6,-5,0.4,1.9,1.7,2,0.4,1.8,1.0,4,2.26,3.33,3.25,1,2,-1
2013-14,2013-11-30,Real Madrid,Valladolid,1,2,14,0.8,3.2,1.3,19,0.1,1.3,1.7,-4,1.0,3.4,1.6,9,1.13,8.57,18.95,4,0,1
2013-14,2013-11-30,Celta,Almeria,1,17,21,0.2,1.0,1.5,-5,0.3,0.7,1.8,-11,0.0,0.0,0.0,0,1.96,3.41,4.02,3,1,1
2013-14,2013-11-30,Elche,Ath Madrid,1,21,3,0.4,1.2,1.2,0,0.8,2.4,0.5,19,0.0,0.0,0.0,0,6.98,3.99,1.52,0,2,-1
2013-14,2013-12-01,Ath Bilbao,Barcelona,1,12,1,0.5,1.4,1.3,1,0.9,2.8,0.4,24,0.0,1.2,2.6,-7,5.56,4.06,1.6,1,0,1
2013-14,2013-12-01,Betis,Vallecano,1,7,8,0.1,0.7,2.3,-16,0.3,0.9,2.2,-13,0.0,0.25,2.5,-9,1.95,3.5,3.92,2,2,0
2013-14,2013-12-01,Granada,Sevilla,1,15,9,0.4,0.8,1.3,-5,0.5,2.2,1.8,4,0.25,0.75,2.0,-5,2.85,3.27,2.54,1,2,-1
2013-14,2013-12-01,Valencia,Osasuna,1,5,16,0.4,1.3,1.4,-1,0.4,0.9,1.3,-4,0.6,2.0,0.4,8,1.47,4.3,7.44,3,0,1
2013-14,2013-12-13,Levante,Elche,1,11,21,0.3,0.9,1.1,-2,0.4,1.1,1.2,-1,0.0,0.0,0.0,0,2.27,3.19,3.35,2,1,1
2013-14,2013-12-14,Barcelona,Villarreal,1,1,21,0.8,2.4,0.5,19,0.5,1.5,0.9,6,0.8,2.6,0.4,11,1.29,5.7,9.79,2,1,1
2013-14,2013-12-14,Malaga,Getafe,1,6,10,0.2,1.0,1.8,-8,0.6,1.3,1.1,2,0.6,2.0,1.4,3,2.04,3.41,3.76,1,0,1
2013-14,2013-12-14,Osasuna,Real Madrid,1,16,2,0.3,0.7,1.5,-8,0.8,3.2,1.2,20,0.2,1.0,3.2,-11,11.4,6.32,1.24,2,2,0
2013-14,2013-12-14,Vallecano,Granada,1,8,15,0.3,1.1,2.0,-9,0.4,0.9,1.5,-6,0.75,1.0,0.75,1,2.06,3.37,3.7,0,2,-1
2013-14,2013-12-15,Almeria,Espanol,1,21,13,0.3,0.6,1.9,-13,0.2,0.9,1.6,-7,0.2,0.6,1.8,-6,2.62,3.22,2.77,0,0,0
2013-14,2013-12-15,Ath Madrid,Valencia,1,3,5,0.8,2.4,0.5,19,0.4,1.3,1.3,0,0.0,0.4,1.2,-4,1.38,4.7,9.17,3,0,1
2013-14,2013-12-15,Sevilla,Ath Bilbao,1,9,12,0.6,2.3,1.6,7,0.6,1.3,1.0,3,0.2,0.8,1.6,-4,2.06,3.47,3.62,1,1,0
2013-14,2013-12-15,Sociedad,Betis,1,4,7,0.5,2.1,1.8,3,0.1,0.9,2.5,-16,0.4,1.6,1.6,0,1.73,3.75,4.79,5,1,1
2013-14,2013-12-16,Valladolid,Celta,1,14,17,0.1,1.3,1.9,-6,0.3,1.3,1.6,-3,0.0,0.75,2.5,-7,2.36,3.26,3.13,3,0,1
2013-14,2013-12-20,Elche,Malaga,1,21,6,0.4,1.1,1.2,-1,0.2,0.9,1.8,-9,0.0,0.0,0.0,0,2.34,3.23,3.17,0,1,-1
2013-14,2013-12-21,Betis,Almeria,1,7,21,0.1,0.9,2.8,-19,0.3,0.6,1.7,-11,0.5,1.5,0.75,3,1.75,3.69,4.8,0,1,-1
2013-14,2013-12-21,Ath Madrid,Levante,1,3,11,0.8,2.5,0.4,21,0.4,1.0,1.1,-1,0.6,2.0,1.2,4,1.16,7.49,17.41,3,2,1
2013-14,2013-12-21,Villarreal,Sevilla,1,21,9,0.4,1.4,1.0,4,0.5,2.0,1.6,4,0.6,2.0,1.2,4,1.87,3.59,4.19,1,2,-1
2013-14,2013-12-21,Granada,Sociedad,1,15,4,0.5,1.1,1.4,-3,0.6,2.5,1.5,10,0.25,1.5,1.0,2,2.57,3.27,2.79,1,3,-1
2013-14,2013-12-22,Ath Bilbao,Vallecano,1,12,8,0.5,1.2,1.0,2,0.3,1.0,1.8,-8,0.25,1.75,1.75,0,1.47,4.35,6.95,2,1,1
2013-14,2013-12-22,Celta,Osasuna,1,17,16,0.3,1.3,1.7,-4,0.3,0.8,1.5,-7,0.6,1.0,0.6,2,1.85,3.51,4.42,1,1,0
2013-14,2013-12-22,Espanol,Valladolid,1,13,14,0.2,0.8,1.4,-6,0.2,1.5,1.8,-3,0.0,0.6,0.6,0,1.8,3.5,4.79,4,2,1
2013-14,2013-12-22,Getafe,Barcelona,1,10,1,0.5,1.1,1.2,-1,0.8,2.2,0.5,17,0.2,0.8,3.2,-12,7.4,4.71,1.42,2,5,-1
2013-14,2013-12-22,Valencia,Real Madrid,1,5,2,0.3,1.2,1.6,-4,0.7,3.2,1.3,19,0.0,1.2,3.0,-9,5.35,4.12,1.6,2,3,-1
2013-14,2014-01-04,Almeria,Granada,1,21,15,0.4,0.7,1.5,-8,0.4,1.0,1.7,-7,0.0,0.0,0.0,0,2.41,3.25,3.04,3,0,1
2013-14,2014-01-04,Malaga,Ath Madrid,1,6,3,0.3,0.8,1.6,-8,0.8,2.7,0.6,21,0.2,1.0,0.8,1,6.63,4.0,1.54,0,1,-1
2013-14,2014-01-04,Valencia,Levante,1,5,11,0.2,1.3,1.9,-6,0.3,1.1,1.4,-3,0.2,1.0,0.8,1,1.5,4.19,6.92,2,0,1
2013-14,2014-01-04,Valladolid,Betis,1,14,7,0.2,1.5,2.0,-5,0.0,0.8,2.9,-21,0.0,0.6,1.2,-3,2.36,3.31,3.07,0,0,0
2013-14,2014-01-05,Barcelona,Elche,1,1,21,0.8,2.5,0.7,18,0.3,1.0,1.3,-3,0.0,0.0,0.0,0,1.09,10.57,28.79,4,0,1
2013-14,2014-01-05,Osasuna,Espanol,1,16,13,0.3,0.9,1.5,-6,0.3,1.2,1.4,-2,0.8,2.2,0.6,8,2.42,3.22,3.06,1,0,1
2013-14,2014-01-05,Sevilla,Getafe,1,9,10,0.6,2.1,1.6,5,0.4,1.1,1.7,-6,0.4,1.4,1.6,-1,1.56,4.07,6.01,3,0,1
2013-14,2014-01-05,Sociedad,Ath Bilbao,1,4,12,0.7,2.7,1.5,12,0.6,1.4,0.9,5,0.4,1.4,1.4,0,2.21,3.39,3.28,2,0,1
2013-14,2014-01-06,Real Madrid,Celta,1,2,17,0.8,3.5,1.4,21,0.3,1.4,1.7,-3,0.8,1.8,1.0,4,1.1,9.93,24.71,3,0,1
2013-14,2014-01-06,Vallecano,Villarreal,1,8,21,0.3,1.1,1.9,-8,0.4,1.5,1.1,4,0.0,0.0,2.0,-4,3.5,3.4,2.13,2,5,-1
2013-14,2014-01-10,Granada,Valladolid,1,15,14,0.4,1.0,1.7,-7,0.2,1.4,1.6,-2,0.0,0.5,1.0,-1,2.03,3.32,3.9,4,0,1
2013-14,2014-01-11,Ath Bilbao,Almeria,1,12,21,0.6,1.3,1.0,3,0.5,0.9,1.3,-4,0.8,2.6,1.0,8,1.41,4.57,8.11,6,1,1
2013-14,2014-01-11,Ath Madrid,Barcelona,1,3,1,0.8,2.6,0.5,21,0.8,2.5,0.6,19,0.0,0.6,3.2,-13,3.26,3.45,2.21,0,0,0
2013-14,2014-01-11,Celta,Valencia,1,17,5,0.3,1.3,1.8,-5,0.3,1.4,1.8,-4,0.2,0.8,1.4,-3,2.99,3.32,2.41,2,1,1
2013-14,2014-01-11,Elche,Sevilla,1,21,9,0.2,0.8,1.6,-8,0.6,2.2,1.5,7,0.0,0.0,0.0,0,3.35,3.38,2.2,1,1,0
2013-14,2014-01-12,Getafe,Vallecano,1,10,8,0.3,0.8,1.9,-11,0.2,1.2,2.4,-12,0.0,0.5,2.0,-6,2.02,3.42,3.82,0,1,-1
2013-14,2014-01-12,Betis,Osasuna,1,7,16,0.0,0.7,2.6,-19,0.3,0.9,1.5,-6,0.4,0.8,0.6,1,1.83,3.48,4.55,1,2,-1
2013-14,2014-01-12,Espanol,Real Madrid,1,13,2,0.3,1.1,1.3,-2,0.8,3.5,1.2,23,0.0,0.6,2.6,-10,8.4,5.32,1.34,0,1,-1
2013-14,2014-01-12,Levante,Malaga,1,11,6,0.3,0.9,1.3,-4,0.3,0.8,1.6,-8,0.4,1.6,1.4,1,2.55,3.22,2.86,1,0,1
2013-14,2014-01-13,Villarreal,Sociedad,1,21,4,0.4,1.7,1.3,4,0.8,2.9,1.4,15,0.2,1.0,1.0,0,1.95,3.49,3.95,5,1,1
2013-14,2014-01-17,Malaga,Valencia,1,6,5,0.3,0.8,1.5,-7,0.3,1.4,1.8,-4,0.4,1.2,1.6,-2,2.71,3.27,2.65,0,0,0
2013-14,2014-01-18,Betis,Real Madrid,1,7,2,0.0,0.7,2.6,-19,0.8,3.4,1.2,22,0.2,1.2,2.4,-6,10.08,5.81,1.28,0,5,-1
2013-14,2014-01-18,Elche,Vallecano,1,21,8,0.1,0.7,1.6,-9,0.2,1.2,2.4,-12,0.0,0.0,3.0,-3,2.32,3.25,3.22,2,0,1
2013-14,2014-01-18,Espanol,Celta,1,13,17,0.2,1.0,1.4,-4,0.4,1.5,1.8,-3,0.6,1.4,0.8,3,1.98,3.42,3.96,1,0,1
2013-14,2014-01-18,Granada,Osasuna,1,15,16,0.5,1.4,1.5,-1,0.4,1.1,1.6,-5,0.6,1.8,1.0,4,2.02,3.29,3.98,0,0,0
2013-14,2014-01-19,Ath Madrid,Sevilla,1,3,9,0.8,2.6,0.4,22,0.6,2.1,1.4,7,0.6,1.8,0.4,7,1.36,4.87,8.83,1,1,0
2013-14,2014-01-19,Getafe,Sociedad,1,10,4,0.2,0.6,2.0,-14,0.7,2.8,1.8,10,0.4,0.8,0.8,0,3.02,3.38,2.36,2,2,0
2013-14,2014-01-19,Levante,Barcelona,1,11,1,0.3,0.9,1.3,-4,0.8,2.5,0.6,19,0.0,0.2,3.8,-18,15.55,7.33,1.18,1,1,0
2013-14,2014-01-19,Villarreal,Almeria,1,21,21,0.5,2.2,1.2,10,0.5,1.0,1.8,-8,0.4,1.6,1.4,1,1.34,5.02,9.49,2,0,1
2013-14,2014-01-20,Ath Bilbao,Valladolid,1,12,14,0.6,1.7,1.1,6,0.2,1.2,1.8,-6,0.6,2.0,1.0,5,1.38,4.71,8.76,4,2,1
2013-14,2014-01-24,Celta,Betis,1,17,7,0.3,1.0,1.9,-9,0.0,0.7,2.6,-19,0.4,0.8,1.0,-1,2.06,3.4,3.69,4,2,1
2013-14,2014-01-25,Real Madrid,Granada,1,2,15,0.9,3.8,1.0,28,0.4,1.3,1.5,-2,0.8,2.2,0.6,8,1.07,12.16,30.56,2,0,1
2013-14,2014-01-25,Sevilla,Levante,1,9,11,0.5,2.0,1.4,6,0.2,0.7,1.4,-7,0.0,0.2,0.6,-2,1.39,4.69,8.65,2,3,-1
2013-14,2014-01-25,Valencia,Espanol,1,5,13,0.3,1.3,1.4,-1,0.3,1.1,1.1,0,0.4,1.6,2.4,-4,1.6,3.88,5.94,2,2,0
2013-14,2014-01-25,Valladolid,Villarreal,1,14,21,0.1,1.1,2.2,-11,0.5,2.0,1.1,9,0.2,1.0,1.4,-2,4.0,3.42,1.96,1,0,1
2013-14,2014-01-26,Almeria,Getafe,1,21,10,0.5,1.0,1.7,-7,0.2,0.8,2.1,-13,0.2,1.4,1.8,-2,2.4,3.26,3.03,1,0,1
2013-14,2014-01-26,Barcelona,Malaga,1,1,6,0.7,2.4,0.6,18,0.3,0.8,1.0,-2,1.0,3.2,0.8,12,1.09,10.5,27.29,3,0,1
2013-14,2014-01-26,Osasuna,Ath Bilbao,1,16,12,0.4,1.0,1.4,-4,0.6,2.0,1.3,7,0.2,0.6,1.6,-5,3.34,3.32,2.22,1,5,-1
2013-14,2014-01-26,Vallecano,Ath Madrid,1,8,3,0.2,1.2,2.3,-11,0.7,2.2,0.5,17,0.2,1.2,2.8,-8,8.44,4.52,1.4,2,4,-1
2013-14,2014-01-27,Sociedad,Elche,1,4,21,0.6,2.7,2.0,7,0.2,0.9,1.5,-6,0.0,1.0,1.0,0,1.49,4.24,6.9,4,0,1
2013-14,2014-01-31,Granada,Celta,1,15,17,0.4,1.2,1.5,-3,0.4,1.4,1.8,-4,0.33,1.33,1.33,0,2.09,3.39,3.59,1,2,-1
2013-14,2014-02-01,Barcelona,Valencia,1,1,5,0.7,2.4,0.6,18,0.3,1.4,1.4,0,0.6,2.4,1.2,6,1.14,8.27,19.77,2,3,-1
2013-14,2014-02-01,Getafe,Valladolid,1,10,14,0.1,0.6,2.2,-16,0.2,1.0,2.0,-10,0.4,0.8,0.8,0,1.99,3.37,3.99,0,0,0
2013-14,2014-02-01,Levante,Vallecano,1,11,8,0.3,1.0,1.6,-6,0.2,1.3,2.4,-11,0.4,1.8,2.6,-4,2.15,3.35,3.49,0,0,0
2013-14,2014-02-01,Malaga,Sevilla,1,6,9,0.3,0.8,1.3,-5,0.5,1.9,1.0,9,0.4,1.4,1.0,2,2.9,3.34,2.45,3,2,1
2013-14,2014-02-02,Ath Madrid,Sociedad,1,3,4,0.7,2.4,0.6,18,0.7,2.9,1.8,11,0.6,1.6,0.6,5,1.33,5.09,9.76,4,0,1
2013-14,2014-02-02,Betis,Espanol,1,7,13,0.0,0.9,3.0,-21,0.3,1.3,1.3,0,0.2,0.4,0.6,-1,2.31,3.29,3.19,2,0,1
2013-14,2014-02-02,Ath Bilbao,Real Madrid,1,12,2,0.7,2.3,1.2,11,0.9,3.3,0.7,26,0.0,0.6,3.6,-15,5.17,4.07,1.63,1,1,0
2013-14,2014-02-02,Elche,Almeria,1,21,21,0.2,0.7,1.7,-10,0.5,0.9,1.6,-7,0.0,2.0,2.0,0,1.97,3.36,4.07,1,0,1
2013-14,2014-02-03,Villarreal,Osasuna,1,21,16,0.5,2.0,1.0,10,0.3,0.8,1.8,-10,0.4,1.8,1.2,3,1.38,4.76,8.71,3,1,1
2013-14,2014-02-07,Espanol,Granada,1,13,15,0.3,1.3,1.4,-1,0.3,1.2,1.7,-5,0.4,1.0,0.6,2,1.85,3.48,4.52,1,0,1
2013-14,2014-02-08,Almeria,Ath Madrid,1,21,3,0.4,0.8,1.7,-9,0.7,2.6,0.6,20,0.2,1.6,1.8,-1,10.8,5.14,1.31,2,0,1
2013-14,2014-02-08,Real Madrid,Villarreal,1,2,21,0.8,3.1,0.6,25,0.5,2.2,1.1,11,0.6,2.6,1.2,7,1.37,4.94,8.47,4,2,1
2013-14,2014-02-08,Valencia,Betis,1,5,7,0.3,1.6,1.6,0,0.1,0.9,2.7,-18,0.4,1.8,1.2,3,1.48,4.24,7.23,5,0,1
2013-14,2014-02-08,Vallecano,Malaga,1,8,6,0.2,1.1,2.1,-10,0.3,0.8,1.3,-5,0.4,1.4,2.6,-6,2.47,3.27,2.93,4,1,1
2013-14,2014-02-09,Osasuna,Getafe,1,16,10,0.3,0.9,1.6,-7,0.1,0.6,2.1,-15,0.2,1.0,1.0,0,2.16,3.26,3.55,2,0,1
2013-14,2014-02-09,Sevilla,Barcelona,1,9,1,0.5,2.1,1.2,9,0.6,2.5,0.9,16,0.0,1.0,2.0,-5,5.9,4.18,1.55,1,4,-1
2013-14,2014-02-09,Sociedad,Levante,1,4,11,0.6,2.4,2.2,2,0.3,1.0,1.5,-5,0.0,1.0,1.8,-4,1.46,4.26,7.49,0,0,0
2013-14,2014-02-09,Valladolid,Elche,1,14,21,0.2,1.0,1.9,-9,0.3,0.8,1.6,-8,0.0,0.0,0.0,0,2.11,3.22,3.77,2,2,0
2013-14,2014-02-10,Celta,Ath Bilbao,1,17,12,0.4,1.5,1.9,-4,0.7,2.4,1.1,13,0.2,1.0,1.2,-1,3.25,3.32,2.25,0,0,0
2013-14,2014-02-14,Elche,Osasuna,1,21,16,0.3,0.9,1.7,-8,0.4,1.1,1.5,-4,0.0,1.0,2.0,-1,2.15,3.25,3.6,0,0,0
2013-14,2014-02-15,Ath Madrid,Valladolid,1,3,14,0.7,2.5,0.7,18,0.2,1.0,1.9,-9,1.0,2.8,0.4,12,1.19,6.67,15.87,3,0,1
2013-14,2014-02-15,Barcelona,Vallecano,1,1,8,0.6,2.5,0.9,16,0.2,1.3,2.2,-9,1.0,4.6,0.2,22,1.07,12.63,27.38,6,0,1
2013-14,2014-02-15,Levante,Almeria,1,11,21,0.3,0.9,1.3,-4,0.4,0.9,1.7,-8,0.6,1.6,0.8,4,2.05,3.23,3.95,1,0,1
2013-14,2014-02-15,Villarreal,Celta,1,21,17,0.5,2.3,1.4,9,0.4,1.5,1.7,-2,0.2,0.6,0.8,-1,1.55,4.06,6.38,0,2,-1
2013-14,2014-02-16,Ath Bilbao,Espanol,1,12,13,0.6,2.2,1.0,12,0.4,1.3,1.1,2,0.0,1.8,3.0,-6,1.59,3.95,5.86,1,2,-1
2013-14,2014-02-16,Getafe,Real Madrid,1,10,2,0.1,0.5,2.2,-17,0.8,3.0,0.7,23,0.2,1.0,2.8,-9,10.74,5.42,1.29,0,3,-1
2013-14,2014-02-16,Granada,Betis,1,15,7,0.2,0.9,1.7,-8,0.1,0.8,2.8,-20,0.4,1.0,1.6,-3,2.18,3.27,3.47,1,0,1
2013-14,2014-02-16,Sevilla,Valencia,1,9,5,0.4,1.9,1.5,4,0.4,1.9,1.4,5,0.6,1.6,1.8,-1,2.08,3.52,3.5,0,0,0
2013-14,2014-02-17,Malaga,Sociedad,1,6,4,0.3,0.8,1.4,-6,0.6,2.3,1.7,6,0.0,1.2,2.0,-4,2.69,3.3,2.65,0,1,-1
2013-14,2014-02-21,Valladolid,Levante,1,14,11,0.2,1.0,2.1,-11,0.4,1.0,1.0,0,0.6,1.6,0.6,5,2.1,3.22,3.79,1,1,0
2013-14,2014-02-22,Celta,Getafe,1,17,10,0.5,1.4,1.3,1,0.1,0.5,1.8,-13,0.4,1.0,1.6,-3,1.77,3.59,4.82,1,1,0
